Область,Тергромада,Програма-проєкт МТД,Тематика,Кількість
Запорізька,Вільнянська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Запорізька,Гуляйпільська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Запорізька,Більмацька,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Запорізька,Комиш-Зорянська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Запорізька,Новенська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Запорізька,Новобогданівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Запорізька,Семенівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Запорізька,Плодородненська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Запорізька,Оріхівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Запорізька,Таврійська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Запорізька,Преображенська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Запорізька,Пологівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Запорізька,Федорівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Запорізька,Розівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Запорізька,Молочанська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Запорізька,Чернігівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Київська,Броварська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Київська,Васильківська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Київська,Ірпінська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Київська,Гостомельська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Київська,Фастівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Київська,Баришівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Київська,Медвинська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Київська,Золочівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Київська,Гірська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Київська,Бородянська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Київська,Немішаївська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Київська,Калинівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Київська,Зазимська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Київська,Гребінківська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Київська,Володарська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Київська,Вишгородська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Київська,Петрівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Київська,Пірнівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Київська,Кагарлицька,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Київська,Боярська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Київська,Вишнева,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Київська,Феодосіївська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Київська,Макарівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Київська,Миронівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Київська,Українська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Київська,Дівичківська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Київська,Студениківська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Київська,Циблівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Київська,Тетіївська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Київська,Томашівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Київська,Яготинська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Кіровоградська,Кропивницька,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Кіровоградська,Олександрійська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Кіровоградська,Знам’янська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Кіровоградська,Новопразька,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Кіровоградська,Гайворонська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Кіровоградська,Голованівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Кіровоградська,Побузька,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Кіровоградська,Помічнянська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Кіровоградська,Добровеличківська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Кіровоградська,Піщанобрідська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Кіровоградська,Суботцівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Кіровоградська,Соколівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Кіровоградська,Маловисківська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Кіровоградська,Новоукраїнська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Кіровоградська,Благовіщенська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Кіровоградська,Устинівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Луганська,Білокуракинська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Луганська,Красноріченська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Луганська,Новопсковська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Луганська,Коломийчиська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Луганська,Чмирівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Луганська,Шульгинська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Луганська,Троїцька,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Львівська,Львівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,3
Львівська,Східницька,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Львівська,Дрогобицька,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Львівська,Бродівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Львівська,Меденицька,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Львівська,Золочівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Львівська,Добротвірська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Львівська,Мостиська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Львівська,Куликівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Львівська,Добросинсько-Магерівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Львівська,Тростянецька,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Львівська,Бібрська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Львівська,Пустомитівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Львівська,Щирецька,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Львівська,Давидівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Львівська,Оброшинська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Львівська,Сокальська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Львівська,Яворівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Миколаївська,Первомайська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Миколаївська,Баштанська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Миколаївська,Інгульська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Миколаївська,Новомар’ївська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Миколаївська,Дорошівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Миколаївська,Казанківська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Миколаївська,Володимирівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Миколаївська,Ольшанська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Миколаївська,Нечаянська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Миколаївська,Новоодеська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Миколаївська,Сухоєланецька,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Миколаївська,Куцурубська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Миколаївська,Кам’яномостівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Миколаївська,Широківська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Одеська,Ізмаїльська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Одеська,Южненська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Одеська,Ананьївська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Одеська,Теплицька,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Одеська,Піщанська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Одеська,Маразліївська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Одеська,Шабівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Одеська,Великодальницька,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Одеська,Вигодянська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Одеська,Березівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Одеська,Болградська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Одеська,Василівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Одеська,Кубейська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Одеська,Великомихайлівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Одеська,Новоборисівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Одеська,Коноплянська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Одеська,Суворовська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Одеська,Саф’янівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Одеська,Вилківська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Одеська,Красносільська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Одеська,Авангардівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Одеська,Великодолинська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Одеська,Роздільнянська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Одеська,Ренійська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Одеська,Лиманська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Одеська,Петровірівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Полтавська,Білоцерківська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Полтавська,Сергіївська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Полтавська,Глобинська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Полтавська,Ланнівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Полтавська,Новогалещинська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Полтавська,Сенчанська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Полтавська,Михайлівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Полтавська,Ромоданівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Полтавська,Новосанжарська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Полтавська,Новооржицька,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Полтавська,Терешківська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Полтавська,Скороходівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Рівненська,Острозька,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Рівненська,Березнівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Рівненська,Соснівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Рівненська,Малинська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Рівненська,Володимирецька,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Рівненська,Рафалівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Рівненська,Антонівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Рівненська,Гощанська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Рівненська,Бугринська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Рівненська,Демидівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Рівненська,Боремельська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,3
Рівненська,Смизька,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,3
Рівненська,Повчанська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,3
Рівненська,Привільненська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Рівненська,Тараканівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,2
Рівненська,Зарічненська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
Рівненська,Здолбунівська,Програма Ради Європи «Децентралізація і реформа публічної адміністрації в Україні»,Навчання загального управлінського характеру,1
