Область,Тергромада,Програма-проєкт МТД,Тематика,Кількість
Київська,Дівичківська,"Програма ""U-LEAD з Європою""",Громада з нуля,2
Київська,Студениківська,"Програма ""U-LEAD з Європою""",Громада з нуля,6
Київська,Студениківська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,6
Київська,Студениківська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,2
Київська,Ташанська,"Програма ""U-LEAD з Європою""",Громада з нуля,2
Київська,Ташанська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,3
Київська,Циблівська,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Київська,Циблівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,2
Київська,Циблівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,2
Київська,Поліська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,2
Київська,Рокитнянська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,2
Київська,Рокитнянська,"Програма ""U-LEAD з Європою""",Громада з нуля,2
Київська,Рокитнянська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Київська,Таращанська,"Програма ""U-LEAD з Європою""",Громада з нуля,2
Київська,Тетіївська,"Програма ""U-LEAD з Європою""",Громада з нуля,1
Київська,Кожанська,"Програма ""U-LEAD з Європою""",Громада з нуля,2
Київська,Кожанська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,2
Київська,Томашівська,"Програма ""U-LEAD з Європою""",Громада з нуля,5
Київська,Томашівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,10
Київська,Томашівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,3
Київська,Яготинська,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Київська,Яготинська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,3
Київська,Яготинська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,3
Київська,Бучанська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Київська,Іванківська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,4
Київська,Переяславська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Київська,Тетіївська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Київська,Ірпінська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,2
Київська,Калитянська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,13
Київська,Славутицька,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,4
Київська,Таращанська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,6
Київська,Ташанська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,2
Київська,Тетіївська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,3
Київська,Сквирська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,2
Київська,Іванківська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,4
Київська,Березанська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,2
Київська,Білогородська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Київська,Гребінківська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Київська,Дівичківська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,5
Київська,Калинівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Київська,Пісківська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Київська,Кагарлицька,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,1
Київська,Переяславська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,3
Київська,Ржищівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,2
Київська,Ставищенська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,1
Київська,Володарська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,1
Київська,Гребінківська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,2
Київська,Узинська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,1
Київська,Згурівська,"Програма ""U-LEAD з Європою""",Громада з нуля,1
Київська,Володарська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Київська,Гатненська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Київська,Згурівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,2
Київська,Калитянська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,4
Київська,Броварська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Київська,Пірнівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,4
Київська,Сквирська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Київська,Чабанівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Київська,Миронівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Київська,Васильківська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,7
Київська,Димерська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,9
Київська,Васильківська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,3
Київська,Димерська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,3
Київська,Бориспільська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,1
Київська,Дмитрівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,1
Київська,Білоцерківська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Київська,Маловільшанська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,1
Київська,Ставищенська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Київська,Бориспільська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Київська,Дівичківська,"Програма ""U-LEAD з Європою""","Навчання з надання послуг і управління інфраструктурою на місцевому рівні, Навчання загального управлінського характеру",1
Київська,Золочівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Київська,Пристолична,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Київська,Пристолична,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,1
Київська,Баришівська,"Програма ""U-LEAD з Європою""","Навчання з надання послуг і управління інфраструктурою на місцевому рівні, Навчання загального управлінського характеру",1
Київська,Згурівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,9
Київська,Калитянська,"Програма ""U-LEAD з Європою""","Навчання з надання послуг і управління інфраструктурою на місцевому рівні, Навчання загального управлінського характеру",1
Київська,Білогородська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,1
Київська,Борщагівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,1
Київська,Дмитрівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Київська,Ірпінська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Київська,Димерська,"Програма ""U-LEAD з Європою""","Навчання з надання послуг і управління інфраструктурою на місцевому рівні, Навчання загального управлінського характеру",1
Київська,Пірнівська,"Програма ""U-LEAD з Європою""","Навчання з надання послуг і управління інфраструктурою на місцевому рівні, Навчання загального управлінського характеру",1
Київська,Славутицька,"Програма ""U-LEAD з Європою""","Навчання з надання послуг і управління інфраструктурою на місцевому рівні, Навчання загального управлінського характеру",1
Київська,Васильківська,"Програма ""U-LEAD з Європою""","Навчання з надання послуг і управління інфраструктурою на місцевому рівні, Навчання загального управлінського характеру",1
Київська,Козинська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,3
Київська,Українська,"Програма ""U-LEAD з Європою""","Навчання з надання послуг і управління інфраструктурою на місцевому рівні, Навчання загального управлінського характеру",1
Київська,Феодосіївська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,1
Київська,Бишівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,3
Київська,Калинівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,2
Київська,Кожанська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,4
Київська,Фастівська,"Програма ""U-LEAD з Європою""","Навчання з надання послуг і управління інфраструктурою на місцевому рівні, Навчання загального управлінського характеру",1
Кіровоградська,Кропивницька,"Програма ""U-LEAD з Європою""",Громада з нуля,1
Кіровоградська,Кропивницька,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,15
Кіровоградська,Олександрійська,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Кіровоградська,Олександрійська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,8
Кіровоградська,Пантаївська,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Кіровоградська,Знам’янська,"Програма ""U-LEAD з Європою""",Громада з нуля,5
Кіровоградська,Знам’янська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,12
Кіровоградська,Світловодська,"Програма ""U-LEAD з Європою""",Громада з нуля,1
Кіровоградська,Новопразька,"Програма ""U-LEAD з Європою""",Громада з нуля,2
Кіровоградська,Новопразька,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,9
Кіровоградська,Приютівська,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Кіровоградська,Приютівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,12
Кіровоградська,Попельнастівська,"Програма ""U-LEAD з Європою""",Громада з нуля,2
Кіровоградська,Попельнастівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,1
Кіровоградська,Олександрівська,"Програма ""U-LEAD з Європою""",Громада з нуля,2
Кіровоградська,Бобринецька,"Програма ""U-LEAD з Європою""",Громада з нуля,1
Кіровоградська,Бобринецька,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,17
Кіровоградська,Бобринецька,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,3
Кіровоградська,Кетрисанівська,"Програма ""U-LEAD з Європою""",Громада з нуля,2
Кіровоградська,Кетрисанівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,8
Кіровоградська,Гайворонська,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Кіровоградська,Гайворонська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,11
Кіровоградська,Заваллівська,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Кіровоградська,Голованівська,"Програма ""U-LEAD з Європою""",Громада з нуля,1
Кіровоградська,Побузька,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Кіровоградська,Побузька,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,10
Кіровоградська,Перегонівська,"Програма ""U-LEAD з Європою""",Громада з нуля,4
Кіровоградська,Помічнянська,"Програма ""U-LEAD з Європою""",Громада з нуля,1
Кіровоградська,Помічнянська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,9
Кіровоградська,Добровеличківська,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Кіровоградська,Добровеличківська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,4
Кіровоградська,Піщанобрідська,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Кіровоградська,Піщанобрідська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,12
Кіровоградська,Долинська,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Кіровоградська,Гурівська,"Програма ""U-LEAD з Європою""",Громада з нуля,4
Кіровоградська,Гурівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,15
Кіровоградська,Дмитрівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,3
Кіровоградська,Дмитрівська,"Програма ""U-LEAD з Європою""",Громада з нуля,2
Кіровоградська,Дмитрівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,12
Кіровоградська,Суботцівська,"Програма ""U-LEAD з Європою""",Громада з нуля,1
Кіровоградська,Аджамська,"Програма ""U-LEAD з Європою""",Громада з нуля,4
Кіровоградська,Аджамська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,14
Кіровоградська,Великосеверинівська,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Кіровоградська,Великосеверинівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,12
Кіровоградська,Великосеверинівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,3
Кіровоградська,Катеринівська,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Кіровоградська,Катеринівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,4
Кіровоградська,Первозванівська,"Програма ""U-LEAD з Європою""",Громада з нуля,2
Кіровоградська,Соколівська,"Програма ""U-LEAD з Європою""",Громада з нуля,2
Кіровоградська,Соколівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,12
Кіровоградська,Компаніївська,"Програма ""U-LEAD з Європою""",Громада з нуля,5
Кіровоградська,Компаніївська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,6
Кіровоградська,Маловисківська,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Кіровоградська,Маловисківська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,12
Кіровоградська,Маловисківська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,3
Кіровоградська,Смолінська,"Програма ""U-LEAD з Європою""",Громада з нуля,1
Кіровоградська,Смолінська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,7
Кіровоградська,Мар’янівська,"Програма ""U-LEAD з Європою""",Громада з нуля,5
Кіровоградська,Мар’янівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,8
Кіровоградська,Мар’янівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Кіровоградська,Злинська,"Програма ""U-LEAD з Європою""",Громада з нуля,4
Кіровоградська,Злинська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,6
Кіровоградська,Новгородківська,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Кіровоградська,Новгородківська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,9
Кіровоградська,Підвисоцька,"Програма ""U-LEAD з Європою""",Громада з нуля,1
Кіровоградська,Новомиргородська,"Програма ""U-LEAD з Європою""",Громада з нуля,1
Кіровоградська,Новоукраїнська,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Кіровоградська,Новоукраїнська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,15
Кіровоградська,Новоукраїнська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,3
Кіровоградська,Глодоська,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Кіровоградська,Глодоська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,5
Кіровоградська,Рівнянська,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Кіровоградська,Онуфріївська,"Програма ""U-LEAD з Європою""",Громада з нуля,3
Кіровоградська,Петрівська,"Програма ""U-LEAD з Європою""",Громада з нуля,1
Кіровоградська,Великоандрусівська,"Програма ""U-LEAD з Європою""",Громада з нуля,6
Кіровоградська,Устинівська,"Програма ""U-LEAD з Європою""",Громада з нуля,2
Кіровоградська,Устинівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,2
Кіровоградська,Устинівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,12
Кіровоградська,Пантаївська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,11
Кіровоградська,Великоандрусівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,7
Кіровоградська,Рівнянська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,12
Кіровоградська,Тишківська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,4
Кіровоградська,Благовіщенська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,2
Кіровоградська,Ганнівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,3
Кіровоградська,Аджамська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Кіровоградська,Гайворонська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Кіровоградська,Глодоська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Кіровоградська,Гурівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Кіровоградська,Заваллівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Кіровоградська,Знам’янська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Кіровоградська,Олександрійська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,2
Кіровоградська,Піщанобрідська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,2
Кіровоградська,Долинська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,6
Кіровоградська,Заваллівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,6
Кіровоградська,Кропивницька,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,2
Кіровоградська,Суботцівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,6
Кіровоградська,Первозванівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,6
Кіровоградська,Голованівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,2
Кіровоградська,Онуфріївська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,6
Кіровоградська,Петрівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,2
Кіровоградська,Світловодська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,4
Кіровоградська,Новоархангельська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,3
Кіровоградська,Олександрівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,1
Кіровоградська,Голованівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Кіровоградська,Добровеличківська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Кіровоградська,Долинська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Кіровоградська,Новопразька,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Кіровоградська,Онуфріївська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Кіровоградська,Первозванівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Кіровоградська,Петрівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Кіровоградська,Побузька,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Кіровоградська,Попельнастівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Кіровоградська,Приютівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Кіровоградська,Світловодська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Кіровоградська,Соколівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Кіровоградська,Суботцівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Кіровоградська,Новомиргородська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,1
Кіровоградська,Перегонівська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,2
Кіровоградська,Рівнянська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,3
Кіровоградська,Вільшанська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,3
Кіровоградська,Надлацька,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,2
Кіровоградська,Надлацька,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,4
Кіровоградська,Перегонівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Кіровоградська,Підвисоцька,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Кіровоградська,Підвисоцька,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,2
Кіровоградська,Катеринівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Кіровоградська,Новгородківська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,2
Кіровоградська,Олександрівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,2
Кіровоградська,Ганнівська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Кіровоградська,Злинська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,3
Кіровоградська,Новомиргородська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,2
Кіровоградська,Помічнянська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,3
Кіровоградська,Рівнянська,"Програма ""U-LEAD з Європою""","Навчання з надання послуг і управління інфраструктурою на місцевому рівні, Навчання загального управлінського характеру",1
Кіровоградська,Смолінська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,1
Кіровоградська,Олександрійська,"Програма ""U-LEAD з Європою""","Навчання з надання послуг і управління інфраструктурою на місцевому рівні, Навчання загального управлінського характеру",1
Кіровоградська,Пантаївська,"Програма ""U-LEAD з Європою""",Навчання з надання послуг і управління інфраструктурою на місцевому рівні,2
Луганська,Лисичанська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,2
Луганська,Рубіжанська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,11
Луганська,Рубіжанська,"Програма ""U-LEAD з Європою""",,1
Луганська,Біловодська,"Програма ""U-LEAD з Європою""",Навчання загального управлінського характеру,24
Луганська,Біловодська,"Програма ""U-LEAD з Європою""",,1
Луганська,Білокуракинська,"Програма ""U-LEAD з Європою""",Громада з нуля,2
