Область,Тергромада,Програма-проєкт МТД,Тематика,Кількість
Вінницька,Станіславчицька,Проєкт Ради Європи «Сприяння участі громадян у демократичному процесі прийняття рішень в Україні»,Навчання загального управлінського характеру,1
Вінницька,Стрижавська,Проєкт Ради Європи «Сприяння участі громадян у демократичному процесі прийняття рішень в Україні»,Навчання загального управлінського характеру,1
Вінницька,Студенянська,Проєкт Ради Європи «Сприяння участі громадян у демократичному процесі прийняття рішень в Україні»,Навчання загального управлінського характеру,1
Вінницька,Сутисківська,Проєкт Ради Європи «Сприяння участі громадян у демократичному процесі прийняття рішень в Україні»,Навчання загального управлінського характеру,1
Вінницька,Теплицька,Проєкт Ради Європи «Сприяння участі громадян у демократичному процесі прийняття рішень в Україні»,Навчання загального управлінського характеру,1
Вінницька,Тиврівська,Проєкт Ради Європи «Сприяння участі громадян у демократичному процесі прийняття рішень в Україні»,Навчання загального управлінського характеру,1
Вінницька,Томашпільська,Проєкт Ради Європи «Сприяння участі громадян у демократичному процесі прийняття рішень в Україні»,Навчання загального управлінського характеру,1
Вінницька,Тростянецька,Проєкт Ради Європи «Сприяння участі громадян у демократичному процесі прийняття рішень в Україні»,Навчання загального управлінського характеру,1
Вінницька,Тульчинська,Проєкт Ради Європи «Сприяння участі громадян у демократичному процесі прийняття рішень в Україні»,Навчання загального управлінського характеру,1
Вінницька,Турбівська,Проєкт Ради Європи «Сприяння участі громадян у демократичному процесі прийняття рішень в Україні»,Навчання загального управлінського характеру,1
Вінницька,Уланівська,Проєкт Ради Європи «Сприяння участі громадян у демократичному процесі прийняття рішень в Україні»,Навчання загального управлінського характеру,1
Вінницька,Хмільницька,Проєкт Ради Європи «Сприяння участі громадян у демократичному процесі прийняття рішень в Україні»,Навчання загального управлінського характеру,1
Вінницька,Чернівецька,Проєкт Ради Європи «Сприяння участі громадян у демократичному процесі прийняття рішень в Україні»,Навчання загального управлінського характеру,1
Вінницька,Чечельницька,Проєкт Ради Європи «Сприяння участі громадян у демократичному процесі прийняття рішень в Україні»,Навчання загального управлінського характеру,1
Вінницька,Шаргородська,Проєкт Ради Європи «Сприяння участі громадян у демократичному процесі прийняття рішень в Україні»,Навчання загального управлінського характеру,1
Вінницька,Шпиківська,Проєкт Ради Європи «Сприяння участі громадян у демократичному процесі прийняття рішень в Україні»,Навчання загального управлінського характеру,1
Вінницька,Якушинецька,Проєкт Ради Європи «Сприяння участі громадян у демократичному процесі прийняття рішень в Україні»,Навчання загального управлінського характеру,1
Вінницька,Ямпільська,Проєкт Ради Європи «Сприяння участі громадян у демократичному процесі прийняття рішень в Україні»,Навчання загального управлінського характеру,1
Вінницька,Яришівська,Проєкт Ради Європи «Сприяння участі громадян у демократичному процесі прийняття рішень в Україні»,Навчання загального управлінського характеру,1
Вінницька,Агрономічна,Проєкт Ради Європи «Сприяння участі громадян у демократичному процесі прийняття рішень в Україні»,Навчання загального управлінського характеру,1
